history_id,user_id,show_id,watch_date,watch_duration_mins,device_type
50493,10225,1405338,23-05-2025,126,TV
50494,11463,12155,12-08-2024,35,Web
50495,5741,391629,26-02-2024,12,Tablet
50496,495,1069945,03-05-2018,75,Tablet
50497,4892,511404,21-04-2018,150,TV
50498,9524,589309,01-01-2023,54,Web
50499,5183,574883,05-05-2019,83,Mobile
50500,9134,1399896,01-10-2019,47,Web
50501,11037,88284,04-08-2019,20,Web
50502,2504,340176,17-10-2018,21,Web
50503,3937,369052,20-02-2020,8,Web
50504,268,235044,14-02-2023,76,Tablet
50505,2537,437670,10-08-2020,23,Mobile
50506,5801,799883,25-01-2024,37,Web
50507,2304,1146165,11-08-2025,125,Web
50508,9637,366656,02-09-2021,32,Web
50509,8716,609972,25-01-2018,81,Mobile
50510,10462,606954,16-05-2025,110,Mobile
50511,5578,317091,31-05-2022,42,Web
50512,2561,442065,25-02-2021,64,Mobile
50513,8680,82631,02-06-2019,39,Tablet
50514,5771,1013870,28-06-2023,46,Tablet
50515,3790,321507,29-08-2023,82,Tablet
50516,52,118340,18-11-2019,67,Mobile
50517,2056,864873,13-03-2021,62,Mobile
50518,10177,999644,15-03-2022,106,Web
50519,3898,851976,19-11-2020,53,Mobile
50520,3194,250016,12-05-2024,108,TV
50521,3555,134632,18-11-2025,34,TV
50522,10185,479475,20-03-2022,80,Tablet
50523,9769,756651,25-03-2022,22,Web
50524,4664,1050266,11-03-2018,29,Tablet
50525,5988,197089,01-05-2024,96,Mobile
50526,2809,1086747,31-03-2018,35,Web
50527,1790,315588,31-12-2023,33,Tablet
50528,3890,567189,09-10-2024,19,Mobile
50529,749,312793,19-02-2021,59,Tablet
50530,4075,50938,25-01-2023,41,Tablet
50531,5948,683287,05-08-2022,69,TV
50532,8905,426265,21-06-2024,113,TV
50533,4522,994108,16-06-2022,14,TV
50534,4148,32612,01-11-2019,82,Mobile
50535,10867,437027,26-12-2020,118,TV
50536,7086,336843,13-12-2020,83,TV
50537,7250,200727,09-07-2018,133,TV
50538,4260,55292,02-12-2024,60,Mobile
50539,8031,347548,08-11-2025,96,Mobile
50540,9757,328480,19-11-2025,69,TV
50541,2561,558449,24-10-2021,86,Mobile
50542,3739,49529,25-03-2019,14,TV
50543,5751,519010,11-03-2022,107,Web
50544,10530,735364,24-04-2025,28,Tablet
50545,7098,277688,14-04-2025,33,TV
50546,4808,332411,22-04-2020,33,Web
50547,1038,159100,27-04-2020,61,TV
50548,5932,847981,10-03-2021,28,Web
50549,9075,132923,24-10-2025,35,Web
50550,1352,284564,03-06-2021,115,TV
50551,8134,244852,19-03-2024,37,Web
50552,2146,566222,17-12-2019,15,Web
50553,8382,208284,08-09-2023,23,Mobile
50554,3259,683022,13-12-2018,54,TV
50555,2719,1094974,02-04-2022,120,Tablet
50556,6770,838197,07-03-2019,126,TV
50557,10016,1087771,24-01-2018,26,Mobile
50558,526,117856,05-03-2021,44,Mobile
50559,3085,517929,31-08-2019,19,Mobile
50560,6655,911430,31-10-2022,35,Tablet
50561,1800,138941,17-09-2021,64,Tablet
50562,8169,1771,20-10-2025,57,Tablet
50563,4423,1389038,20-01-2021,10,Tablet
50564,2487,75930,21-03-2020,17,Tablet
50565,1364,293644,02-08-2021,121,Mobile
50566,9071,243531,16-08-2022,81,TV
50567,8850,45569,26-06-2022,128,Web
50568,1720,947891,06-06-2024,44,Mobile
50569,8925,520720,19-01-2025,66,Tablet
50570,386,1018403,18-04-2022,77,Tablet
50571,3619,77235,11-06-2020,17,TV
50572,6195,53459,04-12-2024,52,Tablet
50573,6861,289984,21-04-2023,86,Mobile
50574,1911,550032,24-01-2022,96,Mobile
50575,395,175528,15-06-2020,156,Web
50576,7065,667717,14-12-2024,25,Web
50577,5992,44594,24-05-2021,58,Tablet
50578,6791,575463,01-08-2024,15,TV
50579,10618,634528,01-12-2021,17,TV
50580,4965,171759,30-12-2021,49,Web
50581,4690,411221,22-10-2018,19,TV
50582,8074,461054,09-02-2018,27,Web
50583,2926,628534,14-05-2021,80,Tablet
50584,5935,567690,11-11-2019,24,Tablet
50585,11678,1254780,10-10-2018,27,Web
50586,3639,1419274,30-10-2018,20,Mobile
50587,2883,449927,17-11-2019,29,Mobile
50588,3930,515789,14-10-2025,65,Tablet
50589,4394,191720,31-08-2019,107,TV
50590,3506,615678,08-02-2025,13,Mobile
50591,2433,706510,24-11-2022,41,Web
50592,10389,489150,23-08-2024,87,TV
50593,5761,359784,18-09-2025,84,Mobile
50594,4291,77877,15-09-2023,105,Web
50595,1032,221510,02-03-2021,49,Mobile
50596,976,302376,27-10-2020,7,Mobile
50597,7783,928720,09-10-2024,61,Mobile
50598,9442,1430144,12-05-2023,122,Tablet
50599,223,993867,18-01-2025,25,TV
50600,2213,792657,03-07-2022,21,Tablet
50601,1823,321883,19-08-2022,32,Mobile
50602,4602,1210732,17-06-2018,67,TV
50603,4412,1356670,02-04-2021,69,Web
50604,11424,138544,07-05-2024,29,TV
50605,11407,305387,08-05-2021,108,Mobile
50606,10946,156713,12-12-2023,42,Web
50607,5680,48415,10-08-2023,57,Web
50608,6888,411221,08-11-2025,58,Mobile
50609,9060,425827,20-03-2018,50,TV
50610,10706,49018,12-01-2018,25,Web
50611,8287,739542,31-05-2021,148,Web
50612,10612,426238,07-08-2022,25,Tablet
50613,10966,57118,18-02-2018,52,TV
50614,3982,548544,04-10-2020,43,Web
50615,11521,1146143,22-11-2023,88,Web
50616,11532,310119,14-10-2023,31,Tablet
50617,2705,77499,09-02-2025,9,Mobile
50618,4644,53457,09-05-2023,63,Mobile
50619,10473,675594,11-04-2023,84,Web
50620,10353,804413,03-09-2024,16,Mobile
50621,2607,348672,25-03-2019,113,Mobile
50622,128,508442,14-01-2020,92,Tablet
50623,10366,259316,01-02-2024,9,TV
50624,1628,183443,07-05-2020,92,TV
50625,6021,188161,20-04-2019,148,TV
50626,10100,47088,17-08-2023,49,Mobile
50627,648,191850,09-12-2022,75,Tablet
50628,7870,1034674,08-09-2022,48,TV
50629,11396,624932,10-01-2022,30,Web
50630,5206,69771,29-07-2022,52,Web
50631,7845,52369,24-01-2025,14,Mobile
50632,4878,330294,17-06-2024,76,TV
50633,9141,534038,26-04-2018,46,Mobile
50634,3638,51481,07-04-2021,79,Mobile
50635,2567,1438019,20-08-2023,111,Mobile
50636,10845,399579,13-04-2025,17,TV
50637,4878,465086,06-01-2021,52,TV
50638,11293,597859,20-03-2019,96,TV
50639,10331,433630,22-03-2025,31,TV
50640,4198,774714,16-04-2018,56,Web
50641,6064,959596,30-12-2022,49,Tablet
50642,6492,401200,12-02-2025,31,TV
50643,3891,121869,03-06-2021,35,Web
50644,5338,1252551,08-10-2022,36,Tablet
50645,11056,262903,19-11-2024,40,Web
50646,11462,785542,03-01-2019,39,Web
50647,3856,653601,05-06-2024,35,Web
50648,3494,1402199,01-09-2025,78,Mobile
50649,4137,621013,29-05-2025,40,Web
50650,9612,52454,12-09-2023,109,Web
50651,11591,238749,14-12-2022,87,Web
50652,9282,212262,28-12-2023,100,Web
50653,8294,697064,03-03-2018,40,TV
50654,3070,192813,08-07-2023,19,TV
50655,6942,361705,19-04-2021,4,Mobile
50656,6563,615453,21-05-2021,66,Tablet
50657,5360,79078,16-03-2021,16,TV
50658,4515,478860,25-12-2018,39,Web
50659,944,290999,04-10-2022,44,TV
50660,5743,513427,02-09-2024,32,Web
50661,7345,1217690,13-11-2018,54,Web
50662,7842,69668,13-05-2023,137,Web
50663,7360,610253,29-03-2022,53,TV
50664,1873,691812,30-05-2020,17,Tablet
50665,4412,356191,22-10-2019,11,Web
50666,1977,37645,25-04-2023,161,Web
50667,3834,143010,09-09-2020,21,Web
50668,7118,1396004,21-05-2018,121,Mobile
50669,1235,120150,21-12-2018,79,Tablet
50670,4503,1435916,11-02-2025,31,Tablet
50671,11546,1226578,03-12-2025,13,Tablet
50672,5877,428707,05-11-2025,80,TV
50673,3036,571265,13-05-2018,22,TV
50674,543,1001292,16-12-2019,45,Web
50675,10654,57361,17-08-2018,13,Tablet
50676,7544,44811,11-04-2020,122,TV
50677,10210,270938,28-03-2022,33,TV
50678,2482,481432,02-04-2023,21,TV
50679,4442,734624,13-03-2021,32,TV
50680,9660,523773,14-12-2023,45,Tablet
50681,5161,357681,09-05-2022,82,Tablet
50682,11810,452832,22-03-2024,12,Web
50683,711,209112,04-12-2021,108,Web
50684,8064,1059811,14-11-2019,28,Web
50685,9634,83589,03-09-2023,125,Web
50686,187,43550,26-06-2019,46,TV
50687,7064,62008,02-12-2019,40,Mobile
50688,10612,551115,08-09-2019,85,Tablet
50689,9553,456529,02-09-2022,39,Tablet
50690,220,318044,16-09-2023,34,Mobile
50691,6248,121872,23-05-2021,17,Mobile
50692,806,915935,19-08-2022,27,Tablet
50693,4044,1437802,04-02-2021,45,Mobile
50694,6660,312526,16-12-2019,30,TV
50695,5992,37034,10-11-2019,63,Tablet
50696,11897,274857,25-12-2024,67,TV
50697,5048,49010,27-03-2025,59,Web
50698,8498,422128,19-12-2023,74,TV
50699,737,1219529,27-02-2021,48,Mobile
50700,9834,25642,08-10-2024,51,TV
50701,4090,143049,22-10-2021,96,Tablet
50702,10505,715123,17-06-2023,21,Mobile
50703,522,252529,25-02-2025,119,Mobile
50704,6274,726391,04-11-2023,25,Web
50705,11552,51450,07-01-2019,39,TV
50706,5039,639421,07-07-2022,73,TV
50707,6190,619278,12-03-2020,137,Web
50708,10059,594139,10-03-2022,40,Mobile
50709,4454,471335,01-07-2021,57,Mobile
50710,9667,1220808,30-11-2021,30,TV
50711,4008,209274,12-03-2020,96,Tablet
50712,9021,91417,09-02-2021,126,Mobile
50713,1497,94818,01-09-2022,95,Mobile
50714,1304,40911,16-06-2022,55,Mobile
50715,5229,12445,04-02-2023,117,Web
50716,10390,283566,03-04-2022,121,Mobile
50717,5979,57695,11-01-2022,13,Tablet
50718,4720,202220,05-05-2025,17,Web
50719,5240,1119744,14-07-2022,101,Tablet
50720,4150,1109715,31-07-2022,18,TV
50721,5197,789171,28-10-2019,59,TV
50722,2666,504148,17-07-2022,95,TV
50723,8108,82881,22-04-2025,122,Web
50724,11088,1143128,17-08-2023,107,TV
50725,10031,434245,27-05-2018,45,Web
50726,8189,241863,24-12-2023,18,Mobile
50727,553,56623,29-03-2025,87,TV
50728,2486,421131,28-03-2020,43,Tablet
50729,5126,354220,09-11-2023,102,Mobile
50730,9791,416777,11-07-2021,50,Web
50731,8147,718949,26-08-2024,35,Tablet
50732,10940,127329,10-04-2018,33,Web
50733,7819,642885,29-09-2023,49,Mobile
50734,1541,939979,21-12-2021,19,Web
50735,2859,341870,02-08-2021,25,TV
50736,4036,425942,01-05-2020,75,Mobile
50737,10721,680041,10-08-2024,20,Mobile
50738,8155,146381,19-12-2019,41,Web
50739,11442,769749,03-06-2023,90,Web
50740,681,1217483,03-08-2019,66,Web
50741,560,402672,12-06-2025,100,Web
50742,624,961718,10-07-2024,43,TV
50743,937,939099,07-06-2022,95,TV
50744,2568,390059,28-12-2019,36,Web
50745,9625,334533,09-12-2018,30,Web
50746,10749,411405,21-02-2018,42,Mobile
50747,3871,748412,07-01-2024,110,Tablet
50748,3610,575813,04-12-2025,26,Web
50749,11375,950387,28-02-2021,41,TV
50750,4851,431742,20-07-2025,29,Tablet
50751,8474,302528,01-05-2024,22,Mobile
50752,462,783127,20-10-2023,96,Tablet
50753,10367,453364,18-05-2021,49,Tablet
50754,9674,261103,05-03-2018,108,TV
50755,459,1366668,22-08-2023,97,Mobile
50756,8355,427641,20-07-2020,5,TV
50757,332,299590,10-11-2019,64,TV
50758,6309,1305042,22-03-2024,36,Web
50759,6371,506775,26-07-2019,112,Mobile
50760,4904,50837,13-12-2020,36,Web
50761,10087,522039,08-03-2023,65,Tablet
50762,232,499338,28-07-2022,21,Mobile
50763,4072,160070,05-07-2019,25,Web
50764,6589,1064307,24-07-2021,31,Tablet
50765,1427,1245728,23-08-2018,13,Mobile
50766,7930,307081,21-07-2024,93,TV
50767,9979,327833,07-02-2024,69,Tablet
50768,5019,1107215,02-09-2025,83,Web
50769,11188,48395,15-11-2024,94,Web
50770,9197,592798,07-09-2020,71,TV
50771,5184,66128,03-02-2025,52,Mobile
50772,9702,483906,17-08-2022,122,Mobile
50773,8812,1129610,16-08-2023,99,Tablet
50774,6757,168903,27-12-2023,103,TV
50775,11053,507241,06-12-2025,73,Tablet
50776,7249,810271,29-08-2019,116,TV
50777,798,50725,30-10-2018,26,TV
50778,10149,85525,08-09-2024,30,Web
50779,2344,460024,30-12-2023,56,Mobile
50780,481,209504,13-08-2018,19,Mobile
50781,10808,1205515,16-02-2020,21,Web
50782,10180,936559,09-08-2018,59,TV
50783,8568,540023,23-10-2025,26,Tablet
50784,999,79382,05-06-2020,63,Tablet
50785,7787,488113,27-02-2024,24,TV
50786,3982,632357,22-07-2020,33,Web
50787,3413,40247,27-07-2023,126,Web
50788,3044,200511,14-09-2019,14,TV
50789,5382,184608,06-04-2018,53,Tablet
50790,10117,208763,26-12-2018,94,Web
50791,432,826753,10-10-2018,27,TV
50792,5489,90125,13-08-2023,30,Mobile
50793,10710,53840,22-03-2021,18,Web
50794,2543,621870,07-04-2020,41,Web
50795,9790,1081662,01-05-2023,54,Tablet
50796,4149,893372,19-04-2020,68,Web
50797,9133,1013577,03-03-2024,46,Mobile
50798,4828,286532,28-11-2021,29,Web
50799,11883,1410052,18-10-2021,86,TV
50800,4293,416144,22-08-2024,29,TV
50801,2064,575249,22-10-2020,33,Web
50802,3599,689700,03-03-2023,92,TV
50803,11580,84250,28-03-2021,68,Web
50804,1288,218043,28-05-2020,92,Tablet
50805,6880,76535,13-08-2023,75,TV
50806,7375,12201,27-05-2018,90,Tablet
50807,1874,396422,25-08-2025,9,TV
50808,1712,47218,02-04-2023,50,TV
50809,731,746333,03-11-2018,32,Web
50810,11733,653725,28-12-2023,156,TV
50811,10229,302349,27-12-2022,108,Mobile
50812,5958,203912,27-10-2020,63,TV
50813,2241,246741,18-11-2025,128,Tablet
50814,11928,494493,27-07-2019,21,Web
50815,2005,39681,18-03-2025,87,Tablet
50816,5910,818480,30-04-2022,34,Web
50817,8958,553837,19-12-2022,43,Web
50818,280,84174,27-02-2024,32,Mobile
50819,2028,609242,04-10-2023,107,Web
50820,7315,268229,19-12-2021,78,Tablet
50821,3714,121835,07-05-2023,65,TV
50822,10574,411135,22-08-2022,66,Mobile
50823,4941,606236,30-08-2019,92,Tablet
50824,8072,574982,17-08-2019,55,Mobile
50825,3513,429202,05-03-2024,83,Tablet
50826,11752,576953,12-02-2024,86,Tablet
50827,11812,1276210,26-11-2020,59,TV
50828,7674,399404,29-02-2024,66,Mobile
50829,4705,244566,12-02-2019,133,Web
50830,10833,295830,26-05-2023,47,Web
50831,8031,81005,22-02-2023,39,Mobile
50832,7751,1104102,25-08-2023,44,Web
50833,2809,52414,21-02-2020,99,Web
50834,10562,978870,10-08-2023,60,TV
50835,507,447682,08-01-2018,76,Mobile
50836,5269,1084514,26-01-2019,67,TV
50837,2168,114779,11-11-2018,136,Web
50838,914,938090,08-08-2019,73,TV
50839,7710,481432,23-11-2022,113,Mobile
50840,3237,1302014,08-10-2023,42,Mobile
50841,11786,574321,12-07-2019,45,Mobile
50842,8848,903746,16-06-2018,21,Web
50843,10427,394374,25-01-2018,73,Web
50844,5039,968739,12-11-2021,40,TV
50845,9756,336197,25-07-2024,11,TV
50846,6353,285135,12-04-2025,68,Tablet
50847,1497,487083,25-04-2025,27,Mobile
50848,6843,1138518,01-09-2020,88,TV
50849,5835,47760,09-10-2025,31,TV
50850,9371,593961,07-12-2019,63,Web
50851,2408,130925,23-02-2025,55,TV
50852,5821,95547,16-09-2023,9,Web
50853,1849,482712,26-06-2021,103,TV
50854,9551,182827,11-02-2022,47,TV
50855,2899,970347,04-09-2024,41,Tablet
50856,11888,326415,07-06-2021,18,Web
50857,44,892515,13-09-2020,40,Web
50858,10304,744746,16-04-2021,26,Web
50859,11050,100046,11-07-2020,88,Mobile
50860,999,560057,21-03-2023,67,Tablet
50861,9694,618416,31-03-2022,16,Web
50862,9155,70590,05-04-2020,97,TV
50863,7851,407887,02-03-2022,77,Web
50864,10925,890322,25-08-2018,13,TV
50865,7580,248507,06-11-2022,40,Mobile
50866,2868,498402,14-09-2022,103,Mobile
50867,9695,597088,21-10-2022,72,Tablet
50868,7701,353257,15-11-2025,37,Tablet
50869,6352,38575,16-10-2022,51,Tablet
50870,7947,370172,05-11-2021,38,Web
50871,6058,800425,26-12-2018,101,Tablet
50872,4824,393562,30-04-2025,78,Mobile
50873,945,459910,26-06-2023,79,Mobile
50874,3268,532908,31-10-2019,52,Mobile
50875,339,338958,16-07-2022,38,Mobile
50876,4589,1152368,16-07-2024,76,Tablet
50877,3119,657561,05-04-2023,30,TV
50878,2808,352173,06-12-2022,49,Tablet
50879,9427,471831,25-05-2022,127,Web
50880,10641,715385,04-10-2020,25,Tablet
50881,6215,698320,23-04-2021,59,Mobile
50882,8523,931285,18-04-2020,28,Web
50883,3671,1058694,30-05-2025,33,Tablet
50884,8285,632856,30-03-2021,35,Tablet
50885,9362,657644,03-07-2023,30,Tablet
50886,8355,337029,12-07-2019,8,TV
50887,7312,529483,21-07-2023,36,TV
50888,5986,340601,07-11-2023,55,Web
50889,9593,348634,02-04-2020,72,TV
50890,6934,83666,19-06-2021,44,TV
50891,2371,744276,26-03-2021,151,Tablet
50892,2132,351809,27-04-2023,33,Mobile
50893,7367,107178,30-05-2021,48,TV
50894,11918,250538,13-07-2020,26,Tablet
50895,8773,517839,25-05-2020,17,TV
50896,8676,576743,12-12-2023,59,Tablet
50897,890,415401,18-07-2021,36,TV
50898,7407,352179,05-03-2021,168,Mobile
50899,2179,497828,21-07-2022,49,Tablet
50900,7791,843380,08-08-2019,27,Web
50901,397,159121,08-03-2025,79,Tablet
50902,9004,84334,15-11-2021,28,TV
50903,7954,104593,18-04-2023,118,Tablet
50904,3025,1433745,03-02-2025,137,Mobile
50905,1067,77499,28-02-2022,23,Web
50906,7241,57019,04-08-2024,176,Web
50907,8229,536413,02-09-2023,16,Mobile
50908,2368,293771,16-07-2023,130,TV
50909,5882,1290697,09-04-2018,18,Mobile
50910,7864,24021,23-09-2020,81,Web
50911,1178,81167,07-11-2018,68,Web
50912,10649,524251,06-10-2021,71,Mobile
50913,11424,377213,11-03-2020,138,TV
50914,2637,740441,30-09-2022,94,TV
50915,4900,719643,12-02-2020,91,TV
50916,3893,889699,17-09-2022,146,TV
50917,10850,1155770,06-08-2018,10,Web
50918,10205,65754,20-12-2019,57,Mobile
50919,7286,952217,11-08-2021,48,Mobile
50920,5647,823625,23-08-2019,49,Web
50921,7963,448847,13-08-2021,125,TV
50922,7905,64854,27-08-2018,67,Tablet
50923,10098,618851,25-10-2023,53,Web
50924,7148,1212742,29-04-2022,44,Tablet
50925,5522,258750,20-02-2022,23,Web
50926,3564,1241748,02-01-2020,98,Tablet
50927,4995,547066,24-05-2023,34,TV
50928,7720,1358571,25-10-2019,82,Web
50929,8474,193418,06-02-2024,100,Mobile
50930,9850,1075536,05-09-2019,49,TV
50931,8469,515724,09-10-2019,41,TV
50932,6525,597433,28-09-2021,26,Web
50933,11437,63727,07-01-2021,10,Tablet
50934,7975,44160,18-12-2023,43,TV
50935,9771,243688,03-01-2022,45,Mobile
50936,10972,1302017,15-07-2019,39,Tablet
50937,2,235704,04-11-2021,32,Web
50938,954,591121,04-05-2023,121,TV
50939,445,114155,09-02-2020,50,Web
50940,8807,291328,15-08-2024,122,Tablet
50941,2457,571495,12-10-2024,111,TV
50942,5184,852878,29-07-2020,12,Mobile
50943,5447,674610,02-09-2020,96,Mobile
50944,11243,557968,13-01-2018,28,Web
50945,7179,58602,15-12-2025,104,Web
50946,7399,888195,30-12-2020,40,Web
50947,3768,660958,06-10-2023,94,Mobile
50948,10651,1029446,16-04-2018,13,Tablet
50949,10015,495764,14-06-2025,6,TV
50950,7708,130023,31-10-2025,39,Tablet
50951,3179,109424,27-01-2020,26,Web
50952,11626,84575,24-01-2021,7,Mobile
50953,8325,1156125,07-05-2025,35,Web
50954,11550,531949,26-09-2021,47,TV
50955,393,36699,22-03-2022,8,Web
50956,4601,869641,22-07-2018,55,Mobile
50957,10585,60421,30-06-2022,54,Web
50958,5815,419743,06-12-2025,28,Mobile
50959,822,121606,26-02-2019,99,TV
50960,9334,194722,05-03-2018,98,Web
50961,11919,246127,29-07-2019,107,TV
50962,6075,362478,26-03-2024,12,Tablet
50963,9714,747550,17-11-2018,58,Web
50964,5256,866398,23-11-2025,65,Tablet
50965,8537,399361,29-10-2023,89,Mobile
50966,1692,594669,16-12-2023,108,Mobile
50967,10333,198375,23-03-2021,48,Mobile
50968,7714,1436133,26-01-2020,46,Tablet
50969,10228,121598,18-10-2024,22,Web
50970,5178,358895,18-10-2019,34,TV
50971,4393,61202,25-03-2023,11,TV
50972,11372,49012,02-01-2019,71,Web
50973,7321,439058,11-10-2022,25,TV
50974,8444,433630,08-02-2018,64,Web
50975,10257,1094403,01-02-2021,106,TV
50976,4126,424694,20-11-2019,33,Tablet
50977,9801,305455,12-01-2024,63,TV
50978,11313,347666,17-02-2024,46,Tablet
50979,332,174733,29-04-2022,42,TV
50980,6016,467867,23-04-2024,31,Mobile
50981,10408,74536,13-11-2021,81,Web
50982,6687,582895,17-10-2019,22,Web
50983,1177,191421,28-08-2022,24,Mobile
50984,9361,438137,03-04-2019,55,Tablet
50985,432,887645,06-06-2019,117,TV
50986,1837,1016113,30-04-2018,47,Web
50987,3397,267800,16-10-2018,52,Tablet
50988,410,436931,16-06-2021,31,Tablet
50989,1125,300665,28-03-2023,73,Tablet
50990,6681,291356,25-11-2021,43,Web
50991,3277,513399,02-04-2022,60,TV
50992,1347,1231953,13-08-2021,18,Web
50993,4161,57737,07-12-2019,42,Tablet
50994,7568,672647,03-06-2019,46,Tablet
50995,10820,932420,10-08-2018,6,Mobile
50996,7819,1406019,12-02-2018,28,Mobile
50997,7960,225086,26-05-2021,18,TV
50998,545,988591,04-09-2022,36,Mobile
50999,11647,575452,07-11-2018,80,Tablet
51000,2893,508933,15-09-2023,19,Web
51001,11523,419459,08-07-2024,51,TV
51002,266,80767,21-10-2023,71,Web
51003,11257,81857,07-05-2020,105,TV
51004,4721,570670,14-07-2024,143,TV
51005,11533,142320,19-04-2020,66,TV
51006,646,658228,05-05-2018,55,Tablet
51007,673,476335,30-01-2024,143,Web
51008,10505,177759,24-04-2022,81,Mobile
51009,11157,315872,20-06-2025,17,Web
51010,5008,1012669,28-04-2023,35,Mobile
51011,9510,223706,20-09-2018,57,Mobile
51012,9796,427900,01-04-2025,75,TV
51013,1156,325592,15-12-2018,124,Tablet
51014,10046,366566,02-06-2018,157,Tablet
51015,8116,522518,02-02-2025,121,Web
51016,7474,333622,24-09-2021,39,Mobile
51017,6509,64807,06-05-2020,105,Tablet
51018,2954,838240,01-01-2020,115,Web
51019,9993,364902,04-10-2020,46,Mobile
51020,8956,420648,19-12-2021,36,TV
51021,4114,51999,09-11-2018,107,Tablet
51022,3192,1076487,17-11-2023,12,TV
51023,3636,686548,31-07-2020,41,Tablet
51024,261,828558,04-02-2021,62,Tablet
51025,11181,251768,25-12-2019,45,TV
51026,3365,98162,12-09-2023,7,Tablet
51027,10740,513045,26-01-2019,31,Mobile
51028,297,799379,02-09-2023,99,Tablet
51029,4058,571473,17-11-2022,58,Tablet
51030,1974,336445,03-10-2022,44,Mobile
51031,8083,934756,01-09-2019,28,Mobile
51032,2675,548682,07-05-2024,59,TV
51033,5279,80318,15-03-2025,52,Tablet
51034,354,137145,02-05-2018,80,TV
51035,5728,1207123,26-04-2021,106,Tablet
51036,10582,595149,02-03-2018,36,TV
51037,9749,400387,08-06-2019,48,Mobile
51038,10632,68450,18-02-2025,46,TV
51039,9357,228165,21-11-2025,64,TV
51040,1731,1118203,09-10-2020,17,Web
51041,6522,1056746,21-11-2022,11,Mobile
51042,2139,565383,21-09-2020,47,TV
51043,10446,581734,13-06-2019,29,Web
51044,7124,437108,22-09-2021,20,Web
51045,444,929170,21-10-2019,49,Tablet
51046,3255,334495,28-04-2021,72,Tablet
51047,9203,690483,19-06-2020,65,TV
51048,390,762079,16-10-2024,78,Tablet
51049,8820,325189,14-05-2025,32,TV
51050,7950,250225,07-01-2019,18,Mobile
51051,9680,603921,15-05-2022,121,TV
51052,9521,1001884,03-03-2021,33,Mobile
51053,10490,74119,21-04-2023,150,TV
51054,1257,371759,05-01-2018,24,Tablet
51055,6453,1434672,18-02-2019,43,Web
51056,828,497864,22-04-2018,51,Tablet
51057,4738,41827,04-12-2021,17,TV
51058,4577,502416,21-08-2019,75,Tablet
51059,2438,1001500,12-10-2022,5,Mobile
51060,6330,57809,09-06-2025,81,Tablet
51061,9543,429191,13-10-2025,39,Tablet
51062,3401,1087822,28-02-2023,63,Web
51063,10958,714968,26-11-2020,38,TV
51064,3804,1213243,04-09-2018,15,Mobile
51065,10603,134215,29-10-2023,107,TV
51066,11870,1058833,03-08-2020,11,Tablet
51067,8940,651070,29-04-2019,56,Web
51068,5886,462550,06-12-2023,101,TV
51069,8337,428449,04-05-2023,104,Web
51070,5976,348350,06-09-2022,47,Mobile
51071,9966,351964,04-08-2023,56,Web
51072,11760,719221,05-01-2025,81,Tablet
51073,10930,711475,20-07-2018,47,Web
51074,2395,584427,30-08-2021,132,TV
51075,10928,524288,30-09-2020,64,Web
51076,2766,405775,21-12-2021,32,Web
51077,7339,302349,19-08-2020,57,Web
51078,838,111083,07-10-2021,58,Web
51079,10644,501590,05-07-2024,84,Web
51080,533,37735,06-06-2024,60,Web
51081,1836,1017751,20-01-2020,51,Mobile
51082,6653,359871,04-02-2024,61,TV
51083,8749,225666,30-11-2021,30,TV
51084,4055,437036,30-10-2025,38,TV
51085,2528,610219,21-11-2021,39,Web
51086,775,937941,04-04-2024,50,Mobile
51087,9830,1017066,05-03-2019,57,Web
51088,3140,420808,15-12-2024,25,Mobile
51089,7303,129734,05-06-2024,71,Mobile
51090,814,429107,22-03-2022,27,TV
51091,7944,81481,27-12-2019,43,TV
51092,8646,139156,11-02-2019,104,Tablet
51093,11872,410718,30-07-2018,140,Web
51094,5806,536108,05-03-2023,110,Tablet
51095,7264,205022,31-05-2025,73,TV
51096,4669,120478,29-04-2019,100,Mobile
51097,8303,299738,25-06-2020,27,TV
51098,9790,270851,24-09-2022,66,Tablet
51099,287,291272,17-12-2023,50,TV
51100,55,522938,14-04-2018,155,Mobile
51101,6528,254736,20-02-2021,53,Mobile
51102,11127,1420498,29-11-2025,9,Tablet
51103,5766,290864,15-08-2023,50,Web
51104,5150,529862,10-01-2024,153,Tablet
51105,3464,1024535,13-06-2024,10,TV
51106,5599,1039690,21-05-2020,30,TV
51107,10108,54518,03-11-2024,88,Web
51108,25,999590,21-12-2018,71,Mobile
51109,1155,516729,25-02-2020,29,Tablet
51110,11048,234951,26-04-2019,4,Web
51111,1282,260202,08-09-2018,113,Tablet
51112,8456,927547,10-10-2023,20,Web
51113,3587,9543,13-09-2025,99,TV
51114,4642,399121,08-08-2018,90,Web
51115,10694,77617,25-01-2019,43,TV
51116,672,627336,11-11-2023,57,Web
51117,3347,1058078,07-04-2025,57,Web
51118,6910,887180,26-02-2022,114,Tablet
51119,1666,74523,01-01-2023,53,Tablet
51120,3464,280180,25-01-2019,135,TV
51121,3649,177759,08-05-2019,12,Tablet
51122,11952,531736,30-10-2024,30,TV
51123,8143,214135,28-12-2023,140,Web
51124,9526,83589,03-05-2018,28,Tablet
51125,8985,1105803,24-07-2025,78,Mobile
51126,10797,407250,05-10-2018,62,Mobile
51127,10549,54527,28-08-2021,11,TV
51128,4915,497223,08-08-2023,69,Tablet
51129,5794,560192,19-03-2024,94,TV
