subscription_id,user_id,plan_type,monthly_fee,start_date,end_date,status
10114,10114,Basic,199,2022-08-04,2026-04-04,Cancelled
10115,10115,Standard,499,2025-04-20,,Active
10116,10116,Basic,199,2018-05-21,2022-12-21,Cancelled
10117,10117,Basic,199,2021-02-21,,Active
10118,10118,Premium,649,2018-01-07,,Active
10119,10119,Basic,199,2024-05-04,,Active
10120,10120,Basic,199,2022-06-10,,Active
10121,10121,Basic,199,2024-12-26,,Active
10122,10122,Standard,499,2020-01-13,,Active
10123,10123,Standard,499,2021-06-17,2024-01-17,Cancelled
10124,10124,Premium,649,2019-01-05,2020-08-05,Cancelled
10125,10125,Standard,499,2018-02-23,,Active
10126,10126,Standard,499,2018-02-13,,Active
10127,10127,Standard,499,2025-09-02,,Active
10128,10128,Standard,499,2024-02-01,2024-08-01,Cancelled
10129,10129,Basic,199,2023-11-07,2027-10-07,Cancelled
10130,10130,Standard,499,2020-12-29,,Active
10131,10131,Standard,499,2018-09-06,,Active
10132,10132,Standard,499,2024-04-10,2026-04-10,Cancelled
10133,10133,Basic,199,2025-03-09,2026-11-09,Cancelled
10134,10134,Standard,499,2023-04-09,,Active
10135,10135,Premium,649,2023-02-20,,Active
10136,10136,Standard,499,2023-07-08,,Active
10137,10137,Standard,499,2019-08-11,,Active
10138,10138,Basic,199,2022-11-24,,Active
10139,10139,Standard,499,2025-02-13,,Active
10140,10140,Premium,649,2020-10-14,,Active
10141,10141,Standard,499,2020-07-06,,Active
10142,10142,Basic,199,2019-01-08,2023-04-08,Cancelled
10143,10143,Standard,499,2020-06-13,,Active
10144,10144,Premium,649,2021-05-09,2025-08-09,Cancelled
10145,10145,Premium,649,2024-11-16,,Active
10146,10146,Premium,649,2019-04-20,,Active
10147,10147,Standard,499,2020-06-13,2022-05-13,Cancelled
10148,10148,Standard,499,2024-12-18,,Active
10149,10149,Standard,499,2022-05-10,,Active
10150,10150,Premium,649,2025-04-23,,Active
10151,10151,Standard,499,2020-03-29,2022-05-29,Cancelled
10152,10152,Premium,649,2022-03-05,2023-01-05,Cancelled
10153,10153,Basic,199,2022-12-19,2024-02-19,Cancelled
10154,10154,Basic,199,2022-11-04,,Active
10155,10155,Standard,499,2021-08-21,2022-12-21,Cancelled
10156,10156,Basic,199,2020-04-02,2025-03-02,Cancelled
10157,10157,Premium,649,2025-06-03,2027-04-03,Cancelled
10158,10158,Standard,499,2018-06-26,,Active
10159,10159,Basic,199,2021-02-17,,Active
10160,10160,Standard,499,2020-03-05,,Active
10161,10161,Standard,499,2023-02-28,2025-08-28,Cancelled
10162,10162,Basic,199,2023-05-30,2024-12-30,Cancelled
10163,10163,Premium,649,2019-03-24,,Active
10164,10164,Premium,649,2024-02-12,,Active
10165,10165,Standard,499,2019-09-19,,Active
10166,10166,Basic,199,2023-06-09,,Active
10167,10167,Premium,649,2018-03-28,,Active
10168,10168,Premium,649,2024-04-23,,Active
10169,10169,Standard,499,2022-09-13,,Active
10170,10170,Standard,499,2018-04-11,,Active
10171,10171,Basic,199,2023-08-17,2026-07-17,Cancelled
10172,10172,Premium,649,2020-02-27,2021-07-27,Cancelled
10173,10173,Standard,499,2024-03-07,,Active
10174,10174,Standard,499,2025-08-24,,Active
10175,10175,Standard,499,2018-11-26,,Active
10176,10176,Premium,649,2020-12-17,,Active
10177,10177,Premium,649,2021-01-30,2022-12-30,Cancelled
10178,10178,Standard,499,2020-05-08,2021-12-08,Cancelled
10179,10179,Premium,649,2023-12-14,,Active
10180,10180,Premium,649,2021-03-21,2021-10-21,Cancelled
10181,10181,Premium,649,2023-04-08,2027-03-08,Cancelled
10182,10182,Standard,499,2023-05-27,,Active
10183,10183,Basic,199,2021-10-07,,Active
10184,10184,Standard,499,2022-07-28,,Active
10185,10185,Premium,649,2025-11-12,,Active
10186,10186,Standard,499,2025-08-25,,Active
10187,10187,Basic,199,2025-12-17,,Active
10188,10188,Basic,199,2025-05-24,2028-10-24,Cancelled
10189,10189,Standard,499,2022-05-03,,Active
10190,10190,Basic,199,2025-03-07,,Active
10191,10191,Premium,649,2019-05-22,,Active
10192,10192,Basic,199,2021-02-04,,Active
10193,10193,Premium,649,2022-06-05,,Active
10194,10194,Standard,499,2024-12-29,,Active
10195,10195,Basic,199,2020-12-08,,Active
10196,10196,Standard,499,2020-01-25,2020-10-25,Cancelled
10197,10197,Basic,199,2018-03-19,2019-02-19,Cancelled
10198,10198,Basic,199,2025-08-10,2030-06-10,Cancelled
10199,10199,Standard,499,2022-03-05,,Active
10200,10200,Premium,649,2025-12-18,,Active
10201,10201,Standard,499,2023-07-03,,Active
10202,10202,Premium,649,2020-10-31,,Active
10203,10203,Standard,499,2021-12-07,,Active
10204,10204,Basic,199,2020-08-10,,Active
10205,10205,Basic,199,2025-04-26,,Active
10206,10206,Standard,499,2020-06-23,2023-05-23,Cancelled
10207,10207,Premium,649,2018-08-26,,Active
10208,10208,Basic,199,2020-09-29,2024-01-29,Cancelled
10209,10209,Standard,499,2020-10-27,,Active
10210,10210,Basic,199,2018-03-03,,Active
10211,10211,Premium,649,2023-05-02,,Active
10212,10212,Basic,199,2019-11-21,,Active
10213,10213,Premium,649,2025-04-16,,Active
10214,10214,Premium,649,2023-09-10,,Active
10215,10215,Standard,499,2020-09-01,,Active
10216,10216,Basic,199,2022-10-26,,Active
10217,10217,Standard,499,2024-10-17,,Active
10218,10218,Premium,649,2025-11-13,,Active
10219,10219,Premium,649,2021-04-01,,Active
10220,10220,Standard,499,2022-10-26,,Active
10221,10221,Premium,649,2018-06-04,,Active
10222,10222,Basic,199,2025-10-13,,Active
10223,10223,Basic,199,2022-06-14,2026-03-14,Cancelled
10224,10224,Basic,199,2022-02-03,,Active
10225,10225,Premium,649,2025-01-19,,Active
10226,10226,Basic,199,2024-09-12,,Active
10227,10227,Standard,499,2024-01-15,,Active
10228,10228,Premium,649,2022-03-12,,Active
10229,10229,Standard,499,2018-12-25,,Active
10230,10230,Premium,649,2025-11-25,,Active
10231,10231,Standard,499,2018-09-08,2019-11-08,Cancelled
10232,10232,Premium,649,2023-09-24,,Active
10233,10233,Basic,199,2020-09-20,,Active
10234,10234,Premium,649,2021-08-23,,Active
10235,10235,Basic,199,2020-09-12,2021-10-12,Cancelled
10236,10236,Premium,649,2025-07-22,2026-05-22,Cancelled
10237,10237,Standard,499,2018-12-26,,Active
10238,10238,Basic,199,2024-04-29,,Active
10239,10239,Premium,649,2025-04-02,,Active
10240,10240,Basic,199,2018-02-23,,Active
10241,10241,Basic,199,2022-04-01,2023-05-01,Cancelled
10242,10242,Premium,649,2021-08-10,2025-07-10,Cancelled
10243,10243,Standard,499,2018-05-24,2019-11-24,Cancelled
10244,10244,Premium,649,2025-08-06,,Active
10245,10245,Premium,649,2020-02-03,,Active
10246,10246,Basic,199,2020-12-24,,Active
10247,10247,Premium,649,2022-04-24,,Active
10248,10248,Standard,499,2022-10-27,,Active
10249,10249,Premium,649,2024-11-03,,Active
10250,10250,Standard,499,2020-09-02,,Active
10251,10251,Premium,649,2023-08-03,2028-06-03,Cancelled
10252,10252,Basic,199,2022-12-10,,Active
10253,10253,Basic,199,2025-01-29,,Active
10254,10254,Standard,499,2024-10-10,,Active
10255,10255,Standard,499,2020-06-18,,Active
10256,10256,Basic,199,2023-05-02,,Active
10257,10257,Standard,499,2024-01-01,,Active
10258,10258,Premium,649,2021-02-03,,Active
10259,10259,Basic,199,2022-01-31,,Active
10260,10260,Premium,649,2025-12-20,2028-04-20,Cancelled
10261,10261,Standard,499,2019-04-06,,Active
10262,10262,Standard,499,2018-01-11,2019-08-11,Cancelled
10263,10263,Standard,499,2025-08-28,,Active
10264,10264,Basic,199,2019-03-21,,Active
10265,10265,Basic,199,2022-02-14,,Active
10266,10266,Standard,499,2024-07-20,2025-01-20,Cancelled
10267,10267,Standard,499,2023-07-25,2027-11-25,Cancelled
10268,10268,Premium,649,2020-08-19,,Active
10269,10269,Basic,199,2025-03-06,2028-10-06,Cancelled
10270,10270,Premium,649,2018-09-03,,Active
10271,10271,Standard,499,2021-09-05,,Active
10272,10272,Premium,649,2018-09-04,,Active
10273,10273,Basic,199,2023-01-30,,Active
10274,10274,Standard,499,2021-06-17,,Active
10275,10275,Premium,649,2021-07-01,2024-06-01,Cancelled
10276,10276,Basic,199,2019-01-20,,Active
10277,10277,Standard,499,2019-06-05,2020-05-05,Cancelled
10278,10278,Basic,199,2019-09-02,,Active
10279,10279,Basic,199,2024-07-22,,Active
10280,10280,Premium,649,2024-10-07,2029-09-07,Cancelled
10281,10281,Standard,499,2018-01-18,,Active
10282,10282,Standard,499,2025-06-11,,Active
10283,10283,Basic,199,2018-07-21,,Active
10284,10284,Standard,499,2024-04-27,,Active
10285,10285,Basic,199,2021-06-28,2025-04-28,Cancelled
10286,10286,Premium,649,2020-10-13,,Active
10287,10287,Basic,199,2025-11-18,,Active
10288,10288,Premium,649,2021-02-18,,Active
10289,10289,Basic,199,2023-08-21,,Active
10290,10290,Premium,649,2020-12-24,2022-02-24,Cancelled
10291,10291,Standard,499,2021-04-19,,Active
10292,10292,Standard,499,2018-11-28,,Active
10293,10293,Basic,199,2018-08-12,,Active
10294,10294,Standard,499,2022-04-23,,Active
10295,10295,Basic,199,2022-12-09,2027-01-09,Cancelled
10296,10296,Basic,199,2020-05-30,,Active
10297,10297,Standard,499,2021-05-15,,Active
10298,10298,Standard,499,2019-11-06,2022-08-06,Cancelled
10299,10299,Premium,649,2018-05-11,,Active
10300,10300,Basic,199,2019-05-04,,Active
10301,10301,Standard,499,2021-10-19,,Active
10302,10302,Premium,649,2024-06-29,,Active
10303,10303,Premium,649,2018-10-27,,Active
10304,10304,Standard,499,2018-04-17,2022-05-17,Cancelled
10305,10305,Premium,649,2018-06-03,2022-02-03,Cancelled
10306,10306,Standard,499,2022-07-09,,Active
10307,10307,Standard,499,2023-01-10,,Active
10308,10308,Standard,499,2021-11-13,,Active
10309,10309,Standard,499,2025-05-18,2029-02-18,Cancelled
10310,10310,Standard,499,2022-03-19,,Active
10311,10311,Standard,499,2023-04-26,,Active
10312,10312,Standard,499,2025-10-08,,Active
10313,10313,Premium,649,2025-07-11,2027-10-11,Cancelled
10314,10314,Basic,199,2022-03-14,,Active
10315,10315,Basic,199,2024-04-13,,Active
10316,10316,Standard,499,2018-08-23,,Active
10317,10317,Premium,649,2025-12-01,,Active
10318,10318,Standard,499,2020-09-08,,Active
10319,10319,Basic,199,2018-06-16,,Active
10320,10320,Premium,649,2024-07-07,,Active
10321,10321,Premium,649,2020-03-04,,Active
10322,10322,Premium,649,2021-01-25,,Active
10323,10323,Premium,649,2024-11-22,,Active
10324,10324,Basic,199,2021-11-22,2026-01-22,Cancelled
10325,10325,Premium,649,2021-11-14,,Active
10326,10326,Basic,199,2023-06-07,,Active
10327,10327,Premium,649,2022-09-17,2023-12-17,Cancelled
10328,10328,Standard,499,2019-04-14,2023-01-14,Cancelled
10329,10329,Standard,499,2018-03-01,,Active
10330,10330,Standard,499,2021-04-15,,Active
10331,10331,Premium,649,2019-12-08,,Active
10332,10332,Premium,649,2018-10-31,,Active
10333,10333,Standard,499,2023-04-09,2027-02-09,Cancelled
10334,10334,Standard,499,2021-04-03,,Active
10335,10335,Basic,199,2019-09-23,2022-11-23,Cancelled
10336,10336,Basic,199,2018-01-24,,Active
10337,10337,Basic,199,2023-03-05,,Active
10338,10338,Standard,499,2024-11-16,2029-11-16,Cancelled
10339,10339,Basic,199,2021-05-07,,Active
10340,10340,Premium,649,2023-09-04,,Active
10341,10341,Premium,649,2022-03-16,,Active
10342,10342,Basic,199,2023-01-16,,Active
10343,10343,Standard,499,2021-12-11,,Active
10344,10344,Basic,199,2021-11-22,2022-06-22,Cancelled
10345,10345,Basic,199,2024-02-02,,Active
10346,10346,Standard,499,2025-11-06,,Active
10347,10347,Basic,199,2022-08-06,,Active
10348,10348,Basic,199,2025-01-04,,Active
10349,10349,Basic,199,2022-11-11,2023-12-11,Cancelled
10350,10350,Standard,499,2020-06-25,,Active
10351,10351,Premium,649,2020-09-29,,Active
10352,10352,Standard,499,2019-10-16,2022-01-16,Cancelled
10353,10353,Standard,499,2023-03-18,2026-02-18,Cancelled
10354,10354,Basic,199,2024-11-23,,Active
10355,10355,Standard,499,2025-03-12,,Active
10356,10356,Standard,499,2018-03-12,2019-09-12,Cancelled
10357,10357,Basic,199,2020-06-13,,Active
10358,10358,Premium,649,2021-10-28,,Active
10359,10359,Standard,499,2018-05-10,,Active
10360,10360,Standard,499,2021-12-13,,Active
10361,10361,Basic,199,2020-01-03,,Active
10362,10362,Standard,499,2020-08-04,,Active
10363,10363,Basic,199,2025-07-08,,Active
10364,10364,Premium,649,2022-06-24,,Active
10365,10365,Premium,649,2024-08-26,2027-01-26,Cancelled
10366,10366,Standard,499,2018-03-22,,Active
10367,10367,Basic,199,2023-03-05,,Active
10368,10368,Basic,199,2024-11-29,,Active
10369,10369,Basic,199,2022-09-26,,Active
10370,10370,Standard,499,2023-07-25,,Active
10371,10371,Basic,199,2021-04-08,,Active
10372,10372,Premium,649,2019-11-15,,Active
10373,10373,Premium,649,2025-10-27,2030-07-27,Cancelled
10374,10374,Basic,199,2021-09-16,2025-04-16,Cancelled
10375,10375,Premium,649,2018-01-02,,Active
10376,10376,Basic,199,2025-08-17,2026-07-17,Cancelled
10377,10377,Standard,499,2022-02-26,,Active
10378,10378,Basic,199,2021-08-08,,Active
10379,10379,Basic,199,2025-03-04,,Active
10380,10380,Premium,649,2018-04-11,2019-09-11,Cancelled
10381,10381,Premium,649,2023-01-25,,Active
10382,10382,Basic,199,2019-02-09,,Active
10383,10383,Standard,499,2020-12-09,2024-06-09,Cancelled
10384,10384,Premium,649,2021-12-18,,Active
10385,10385,Standard,499,2024-10-04,,Active
10386,10386,Standard,499,2024-12-31,,Active
10387,10387,Basic,199,2018-09-18,,Active
10388,10388,Basic,199,2024-11-08,,Active
10389,10389,Standard,499,2021-09-06,2023-05-06,Cancelled
10390,10390,Standard,499,2018-03-27,2022-03-27,Cancelled
10391,10391,Basic,199,2023-12-15,,Active
10392,10392,Premium,649,2021-06-30,2025-09-30,Cancelled
10393,10393,Basic,199,2019-09-12,2023-12-12,Cancelled
10394,10394,Basic,199,2024-01-13,,Active
10395,10395,Standard,499,2021-05-23,,Active
10396,10396,Premium,649,2025-04-14,,Active
10397,10397,Premium,649,2020-07-30,2022-05-30,Cancelled
10398,10398,Basic,199,2021-06-16,2023-05-16,Cancelled
10399,10399,Standard,499,2022-07-20,2027-02-20,Cancelled
10400,10400,Premium,649,2024-09-25,,Active
10401,10401,Basic,199,2022-07-09,,Active
10402,10402,Standard,499,2023-11-14,2028-07-14,Cancelled
10403,10403,Premium,649,2021-05-20,,Active
10404,10404,Premium,649,2024-05-27,2026-02-27,Cancelled
10405,10405,Premium,649,2022-02-23,,Active
10406,10406,Standard,499,2024-05-02,2027-10-02,Cancelled
10407,10407,Premium,649,2023-07-07,,Active
10408,10408,Premium,649,2024-12-20,,Active
10409,10409,Basic,199,2022-06-24,2026-09-24,Cancelled
10410,10410,Premium,649,2022-11-17,,Active
10411,10411,Standard,499,2018-02-28,,Active
10412,10412,Basic,199,2018-07-02,,Active
10413,10413,Premium,649,2018-09-25,,Active
10414,10414,Premium,649,2018-03-31,2022-02-28,Cancelled
10415,10415,Standard,499,2024-08-17,,Active
10416,10416,Basic,199,2020-12-03,2025-09-03,Cancelled
10417,10417,Basic,199,2018-08-06,,Active
10418,10418,Standard,499,2020-12-12,,Active
10419,10419,Standard,499,2025-04-08,,Active
10420,10420,Premium,649,2023-10-22,,Active
10421,10421,Standard,499,2021-03-23,,Active
10422,10422,Standard,499,2020-05-04,2021-06-04,Cancelled
10423,10423,Standard,499,2022-10-01,,Active
10424,10424,Basic,199,2023-05-16,,Active
10425,10425,Premium,649,2024-11-19,,Active
10426,10426,Premium,649,2023-02-11,2025-11-11,Cancelled
10427,10427,Premium,649,2020-04-08,,Active
10428,10428,Premium,649,2020-09-08,,Active
10429,10429,Standard,499,2023-10-28,2027-10-28,Cancelled
10430,10430,Standard,499,2020-08-06,2022-09-06,Cancelled
10431,10431,Basic,199,2019-01-05,,Active
10432,10432,Basic,199,2020-01-23,,Active
10433,10433,Premium,649,2024-02-20,2024-08-20,Cancelled
10434,10434,Standard,499,2019-04-17,,Active
10435,10435,Premium,649,2022-06-27,,Active
10436,10436,Premium,649,2023-07-23,,Active
10437,10437,Premium,649,2020-06-07,,Active
10438,10438,Premium,649,2020-03-19,2024-07-19,Cancelled
10439,10439,Standard,499,2021-02-11,,Active
10440,10440,Premium,649,2025-08-19,,Active
10441,10441,Standard,499,2022-09-20,,Active
10442,10442,Standard,499,2019-02-01,2023-07-01,Cancelled
10443,10443,Premium,649,2021-01-02,2022-10-02,Cancelled
10444,10444,Standard,499,2021-06-21,2022-03-21,Cancelled
10445,10445,Standard,499,2025-06-14,,Active
10446,10446,Standard,499,2020-07-22,,Active
10447,10447,Standard,499,2022-02-20,,Active
10448,10448,Standard,499,2019-07-07,2022-05-07,Cancelled
10449,10449,Basic,199,2022-04-16,2024-07-16,Cancelled
10450,10450,Premium,649,2024-01-14,,Active
10451,10451,Basic,199,2018-07-12,,Active
10452,10452,Standard,499,2020-06-24,,Active
10453,10453,Standard,499,2020-01-27,2020-07-27,Cancelled
10454,10454,Standard,499,2021-03-23,,Active
10455,10455,Basic,199,2024-01-21,,Active
10456,10456,Premium,649,2021-06-25,,Active
10457,10457,Basic,199,2019-05-02,,Active
10458,10458,Premium,649,2025-08-18,2026-05-18,Cancelled
10459,10459,Premium,649,2020-06-15,,Active
10460,10460,Standard,499,2025-05-15,2029-08-15,Cancelled
10461,10461,Standard,499,2023-05-27,,Active
10462,10462,Premium,649,2025-10-03,2029-02-03,Cancelled
10463,10463,Standard,499,2019-05-20,,Active
10464,10464,Premium,649,2022-08-22,2025-01-22,Cancelled
10465,10465,Basic,199,2024-11-22,,Active
10466,10466,Premium,649,2021-01-06,,Active
10467,10467,Premium,649,2025-09-15,,Active
10468,10468,Standard,499,2024-10-05,,Active
10469,10469,Premium,649,2025-03-03,,Active
10470,10470,Standard,499,2020-07-29,,Active
10471,10471,Basic,199,2018-05-25,2019-01-25,Cancelled
10472,10472,Premium,649,2020-03-23,2024-06-23,Cancelled
10473,10473,Basic,199,2020-04-08,2021-05-08,Cancelled
10474,10474,Standard,499,2019-06-04,,Active
10475,10475,Standard,499,2019-01-10,,Active
10476,10476,Basic,199,2020-03-13,2024-08-13,Cancelled
10477,10477,Basic,199,2024-12-23,2028-05-23,Cancelled
10478,10478,Standard,499,2021-04-08,,Active
10479,10479,Basic,199,2021-02-23,,Active
10480,10480,Standard,499,2022-02-15,,Active
10481,10481,Standard,499,2018-05-21,,Active
10482,10482,Premium,649,2018-09-28,,Active
10483,10483,Standard,499,2022-04-28,,Active
10484,10484,Premium,649,2022-11-30,2023-06-30,Cancelled
10485,10485,Standard,499,2025-07-24,2026-10-24,Cancelled
10486,10486,Standard,499,2025-05-26,2026-02-26,Cancelled
10487,10487,Standard,499,2022-06-12,,Active
10488,10488,Premium,649,2024-06-30,,Active
10489,10489,Basic,199,2019-05-10,,Active
10490,10490,Basic,199,2019-04-28,2020-08-28,Cancelled
10491,10491,Basic,199,2024-12-08,2027-12-08,Cancelled
10492,10492,Basic,199,2018-06-04,,Active
10493,10493,Standard,499,2021-10-12,,Active
10494,10494,Premium,649,2020-03-17,,Active
10495,10495,Basic,199,2024-04-12,,Active
10496,10496,Premium,649,2022-07-30,2023-03-30,Cancelled
10497,10497,Standard,499,2024-08-12,2028-01-12,Cancelled
10498,10498,Premium,649,2025-08-18,,Active
10499,10499,Basic,199,2020-03-15,,Active
10500,10500,Premium,649,2021-11-25,,Active
10501,10501,Basic,199,2025-06-06,2028-12-06,Cancelled
10502,10502,Basic,199,2018-08-25,,Active
10503,10503,Premium,649,2020-06-15,,Active
10504,10504,Basic,199,2023-10-30,,Active
10505,10505,Basic,199,2020-03-10,,Active
10506,10506,Premium,649,2022-12-09,,Active
10507,10507,Premium,649,2019-08-06,2023-03-06,Cancelled
10508,10508,Basic,199,2020-08-12,,Active
10509,10509,Premium,649,2024-08-30,,Active
10510,10510,Standard,499,2019-12-03,2022-12-03,Cancelled
10511,10511,Standard,499,2019-05-05,,Active
10512,10512,Basic,199,2023-12-17,2026-09-17,Cancelled
10513,10513,Premium,649,2024-09-02,,Active
10514,10514,Premium,649,2021-08-03,,Active
10515,10515,Standard,499,2022-09-12,2025-05-12,Cancelled
10516,10516,Basic,199,2023-02-15,,Active
10517,10517,Standard,499,2021-10-02,,Active
10518,10518,Premium,649,2021-09-17,2023-12-17,Cancelled
10519,10519,Premium,649,2022-06-28,2024-02-28,Cancelled
10520,10520,Standard,499,2022-09-30,2023-12-30,Cancelled
10521,10521,Premium,649,2022-02-09,,Active
10522,10522,Premium,649,2023-01-29,,Active
10523,10523,Standard,499,2020-10-04,,Active
10524,10524,Premium,649,2024-03-01,2027-12-01,Cancelled
10525,10525,Basic,199,2021-02-24,,Active
10526,10526,Standard,499,2025-05-28,2030-01-28,Cancelled
10527,10527,Standard,499,2022-01-20,,Active
10528,10528,Premium,649,2018-01-19,,Active
10529,10529,Basic,199,2023-09-13,,Active
10530,10530,Basic,199,2022-02-12,,Active
10531,10531,Standard,499,2022-08-04,2025-06-04,Cancelled
10532,10532,Basic,199,2018-11-30,,Active
10533,10533,Premium,649,2021-08-24,,Active
10534,10534,Premium,649,2020-08-07,,Active
10535,10535,Basic,199,2023-01-04,,Active
10536,10536,Standard,499,2025-05-12,2025-11-12,Cancelled
10537,10537,Standard,499,2024-11-20,,Active
10538,10538,Standard,499,2021-10-06,,Active
10539,10539,Standard,499,2021-09-19,,Active
10540,10540,Basic,199,2021-12-28,,Active
10541,10541,Premium,649,2022-11-06,2024-08-06,Cancelled
10542,10542,Basic,199,2022-05-19,,Active
10543,10543,Premium,649,2023-10-19,,Active
10544,10544,Standard,499,2022-08-21,,Active
10545,10545,Standard,499,2021-08-12,,Active
10546,10546,Basic,199,2025-11-15,,Active
10547,10547,Basic,199,2021-02-20,2024-06-20,Cancelled
10548,10548,Basic,199,2018-06-22,2019-05-22,Cancelled
10549,10549,Basic,199,2020-11-19,,Active
10550,10550,Basic,199,2021-08-22,,Active
10551,10551,Standard,499,2022-09-17,2024-07-17,Cancelled
10552,10552,Basic,199,2021-11-16,,Active
10553,10553,Premium,649,2020-04-06,2022-06-06,Cancelled
10554,10554,Standard,499,2020-01-18,2021-04-18,Cancelled
10555,10555,Premium,649,2025-07-15,,Active
10556,10556,Premium,649,2020-07-10,,Active
10557,10557,Basic,199,2018-06-12,2020-02-12,Cancelled
10558,10558,Standard,499,2022-12-05,,Active
10559,10559,Premium,649,2022-02-27,,Active
10560,10560,Basic,199,2023-02-13,,Active
10561,10561,Basic,199,2024-12-21,,Active
10562,10562,Standard,499,2019-03-18,,Active
10563,10563,Premium,649,2020-03-21,2023-05-21,Cancelled
10564,10564,Standard,499,2022-05-31,,Active
10565,10565,Standard,499,2019-10-02,2024-08-02,Cancelled
10566,10566,Premium,649,2024-11-21,2026-11-21,Cancelled
10567,10567,Standard,499,2023-09-19,,Active
10568,10568,Premium,649,2020-11-11,,Active
10569,10569,Premium,649,2019-05-27,,Active
10570,10570,Basic,199,2023-09-06,,Active
10571,10571,Standard,499,2025-12-16,2027-12-16,Cancelled
10572,10572,Premium,649,2019-06-21,,Active
10573,10573,Standard,499,2021-10-19,,Active
10574,10574,Premium,649,2020-01-13,,Active
10575,10575,Standard,499,2019-06-08,,Active
10576,10576,Basic,199,2025-06-17,,Active
10577,10577,Premium,649,2018-02-21,,Active
10578,10578,Premium,649,2024-12-25,,Active
10579,10579,Basic,199,2022-01-21,,Active
10580,10580,Basic,199,2025-11-05,2029-04-05,Cancelled
10581,10581,Basic,199,2025-11-13,,Active
10582,10582,Standard,499,2025-04-10,,Active
10583,10583,Standard,499,2019-10-13,,Active
10584,10584,Standard,499,2023-04-29,,Active
10585,10585,Basic,199,2018-01-25,,Active
10586,10586,Standard,499,2024-11-04,2026-12-04,Cancelled
10587,10587,Standard,499,2021-09-02,,Active
10588,10588,Standard,499,2018-06-18,2023-02-18,Cancelled
10589,10589,Premium,649,2021-05-23,2022-02-23,Cancelled
10590,10590,Standard,499,2023-12-01,,Active
10591,10591,Basic,199,2025-11-21,2030-09-21,Cancelled
10592,10592,Premium,649,2021-09-07,,Active
10593,10593,Basic,199,2025-02-20,2028-06-20,Cancelled
10594,10594,Basic,199,2024-03-27,2029-03-27,Cancelled
10595,10595,Premium,649,2025-03-19,,Active
10596,10596,Standard,499,2022-05-25,2026-09-25,Cancelled
10597,10597,Basic,199,2021-02-26,2022-10-26,Cancelled
10598,10598,Basic,199,2022-04-28,,Active
10599,10599,Basic,199,2021-12-30,,Active
10600,10600,Premium,649,2021-05-06,,Active
10601,10601,Basic,199,2019-06-09,2020-09-09,Cancelled
10602,10602,Premium,649,2021-07-29,,Active
10603,10603,Premium,649,2018-08-04,,Active
10604,10604,Basic,199,2025-09-07,2029-09-07,Cancelled
10605,10605,Standard,499,2023-04-11,2026-02-11,Cancelled
10606,10606,Basic,199,2025-03-20,,Active
10607,10607,Premium,649,2020-04-26,,Active
10608,10608,Premium,649,2019-11-01,2022-04-01,Cancelled
10609,10609,Standard,499,2024-01-04,,Active
10610,10610,Basic,199,2020-09-13,2025-08-13,Cancelled
10611,10611,Standard,499,2020-07-08,2021-05-08,Cancelled
10612,10612,Standard,499,2023-01-15,,Active
10613,10613,Premium,649,2018-01-15,,Active
10614,10614,Basic,199,2022-04-22,,Active
10615,10615,Standard,499,2021-01-16,2021-08-16,Cancelled
10616,10616,Basic,199,2023-09-29,2028-05-29,Cancelled
10617,10617,Basic,199,2018-09-14,,Active
10618,10618,Basic,199,2022-01-19,2026-07-19,Cancelled
10619,10619,Basic,199,2025-03-03,2030-03-03,Cancelled
10620,10620,Standard,499,2024-07-24,2027-03-24,Cancelled
10621,10621,Standard,499,2020-05-10,2025-01-10,Cancelled
10622,10622,Basic,199,2025-01-17,2026-05-17,Cancelled
10623,10623,Standard,499,2024-04-25,2028-05-25,Cancelled
10624,10624,Premium,649,2018-02-24,,Active
10625,10625,Standard,499,2018-12-04,,Active
10626,10626,Premium,649,2020-12-09,,Active
10627,10627,Standard,499,2020-12-21,,Active
10628,10628,Standard,499,2020-03-23,,Active
10629,10629,Premium,649,2023-01-20,2027-07-20,Cancelled
10630,10630,Premium,649,2023-05-30,2024-05-30,Cancelled
10631,10631,Basic,199,2022-02-02,2025-06-02,Cancelled
10632,10632,Standard,499,2019-08-19,,Active
10633,10633,Basic,199,2018-10-15,,Active
10634,10634,Basic,199,2018-03-09,2019-12-09,Cancelled
10635,10635,Premium,649,2020-09-07,,Active
10636,10636,Standard,499,2019-12-20,2021-03-20,Cancelled
10637,10637,Standard,499,2022-08-23,,Active
10638,10638,Premium,649,2020-12-22,2023-07-22,Cancelled
10639,10639,Basic,199,2021-05-07,2025-09-07,Cancelled
10640,10640,Premium,649,2025-02-19,2028-04-19,Cancelled
10641,10641,Basic,199,2023-03-08,,Active
10642,10642,Basic,199,2025-12-20,,Active
10643,10643,Premium,649,2025-06-06,2029-09-06,Cancelled
10644,10644,Basic,199,2023-09-11,2027-09-11,Cancelled
10645,10645,Basic,199,2025-01-20,,Active
10646,10646,Standard,499,2021-06-27,,Active
10647,10647,Basic,199,2023-10-15,,Active
10648,10648,Premium,649,2020-01-17,,Active
10649,10649,Basic,199,2021-07-22,,Active
10650,10650,Standard,499,2024-05-05,,Active
10651,10651,Basic,199,2025-05-02,,Active
10652,10652,Basic,199,2025-11-22,,Active
10653,10653,Basic,199,2018-06-05,,Active
10654,10654,Standard,499,2023-07-26,,Active
